,FINAL_FIX,sentiment,confidence,label
6326,kasi bintang kali aju pay latter menit langsung dapat putus tuju awal sangat buruk buah layan,0,0.9999327659606934,Negative
6330,gabisa reschedulle aplilasi sangat kecewa mending pegi pegi aja harga jauh lebih murah,0,0.9999241828918457,Negative
6332,buruk banget nih aplikasi cari terbang gns jakarta hasil gk jelas,0,0.9999136924743652,Negative
6335,bagus dpt harga hotel lbh murah si burung biru,1,0.9997913241386414,Positive
6336,mudah mes tiket kendara komersial,0,0.9998918771743774,Negative
6347,rekomendet yg mau reservasi tiket,0,0.9892026782035828,Negative
6351,kk aku mau nanya knpa apk nya gk download padahal apk hp aku udh aku hapusin kira knpa kk,0,0.999923586845398,Negative
6358,kecewa banget orang sen hotel malah infoin ga sesuai banget,0,0.999927282333374,Negative
6360,mudah mesan tiket beri variasi harga info tiket moga depan beri layan lebih baik,1,0.9996259212493896,Positive
6362,baru pertama kali boking dsni udh dpt diskon promo lumayan bgt,1,0.9997138381004333,Positive
6364,proses refund pesan hotel gorgeous two bedroom apartement heart bandung dr maps arah jardin hotel nama sebut bayar full nomor telpon hubung e tiket slow respon baru confirm hari hotel,0,0.9999027252197266,Negative
6366,sangat bantu jalan luar kota,1,0.9980255365371704,Positive
6379,luar biasa sangat bantu sekali,0,0.9953979849815369,Negative
6380,sangat bantu butuh desak luar kota,0,0.9974343180656433,Negative
6386,booking apart ratp manajemen sdh bayar pas check in pihak apartemen bilang tdk mesan lewat aplikasi suruh hubung nomor yg tera aplikasi tp tdk nomor yg hubung benar rasa tipu sdh jauh datang tolong pihak aplikasi blokir aja inap tdk jelas sangat rugi,0,0.999880313873291,Negative
6387,wah sangat bantu yg mau terbang dada ga takut ongkos tenang cicil sini,1,0.9995323419570923,Positive
6392,luar biasa mudah erti banyak pilih discounya banyak semangat sukses panjang masa,1,0.9995325803756714,Positive
6393,lebih nyaman gampang pesan pakai paylater,1,0.9992799162864685,Positive
6394,lama bgt proses refund butuh hari kerja refund dibatalin gabisa nunggu uang refund masuk dulu ampas,0,0.999923825263977,Negative
6401,trimaksih sya klarifikasi ulas nya yg kasih bintang refund sya balik cepat tengkyuu,0,0.999686598777771,Negative
6405,aplikasi bli tiket pesawat xli gagal mau refund batal nya susah gimana dana oerbaiki,0,0.9999215602874756,Negative
6406,kirain buat bus nyata pesawat sama sewa mobil,1,0.9661487936973572,Positive
6407,hai yg komen negatif dunia gada yg sempurna kalo ko mau puas ko bikin hotel or pesawat sndri to,1,0.9924631118774414,Positive
6413,beberapa pesan sini sangat puas mudah cepat banyak fitur pembayaranya top deh recomended,1,0.9997543692588806,Positive
6421,aplikasi kerennn sekali pesan gasilitas lain hotel tsb dgn kalimpemesanan kerennn,1,0.9998373985290527,Positive
6423,aplikasi sangat bahaya kalian yg mau daftar paylater yg sedang punya tagih beberapa aplikasi karna data kalian link bagi dc padahal kalian tolak paylater tiket com tiket com beri data kontak telp customer,0,0.9998538494110107,Negative
6424,mesan segala sangat mudah banyak promo paylater nya cs cepat tanggap info harga hotel sangat jauh beda harga asli kurang jam harga hotel ubah,0,0.997620165348053,Negative
6434,sewa apart full time tanya nnti inap kamar berapa responya malah oper agen property terus kata agen nama nama mes gimana sih tipu,0,0.9999122619628906,Negative
6444,sangat bantu makasih tiket com,1,0.9996966123580933,Positive
6451,min gimana akhir mesan gilirah mau sen malah gak,0,0.9999294281005859,Negative
6454,pemberitahuan ubah jadwal terbang tinggal pesawat,0,0.9999064207077026,Negative
6455,diupdate kode booking salin klik icon copy paste justru salin tulis itinerary id hasil salin sisi menu reschedule klik notifikasi yg muncul justru notifikasi refund,0,0.9999014139175415,Negative
6458,jangan lepas tanggungjawab kembaliin dana gua lo kerjasama ama agoda pas masalah lo lepas tangan balikin uang gua,0,0.9998910427093506,Negative
6460,makin jelek aja nih apl,0,0.9999268054962158,Negative
6471,parah banget cuk mintak kode verifikasi aja lama pihak tiket com terus aju refund pihak sriwijaya hari hari berangkat sih kecewa banget,0,0.9999381303787231,Negative
6472,promo diskon nya dibanyakin biar alih si burung,1,0.9976406097412109,Positive
6474,sdh lama pake aplikasi mulai blm nya hp android sekarang sangat bantu aktifitas,0,0.9998188614845276,Negative
6475,selalu sen tiket pesawat sini maupun voucher rapid test covid sangat bantu aman nyaman,1,0.9998229146003723,Positive
6477,tagih paylater limit non aktif begitu tagih indodana tetap bijak aplikasi nonaktif limit permanen,0,0.999433696269989,Negative
6478,tagih paylater indodana limit tiba nonaktif,0,0.9999191761016846,Negative
6482,download aplikasi cuma mau nonton event bagus pertama kali coba beli paket bundle eh akses cuma part sisa bundle nya masalah tanggung jawab nya,0,0.9999040365219116,Negative
6483,gak terang yh klo naik beli tiket kereta bayar harrus pemberitahuan misal vaksin gak naik kereta sayang duit,0,0.9998981952667236,Negative
6484,buat iklan nya jebak customer rugi halaman pertama dua tulis malam halaman guna jam customer jebak sama iklan nya,0,0.9999271631240845,Negative
6485,bagus banyak tawar layan cs email sopan jelas mudah paham,0,0.9997366070747375,Negative
6486,jalan jadi lebih mudah paylaternya aplikasi bagus,1,0.999480664730072,Positive
6487,apk bagus bnget sangt mmbantu cpat mudah,0,0.9997677206993103,Negative
6493,lebih baru info pindah bandara,0,0.9998651742935181,Negative
6498,baru coba pesan utk tgl desember moga aman klo oke ad keluh update lg,0,0.9806100130081177,Negative
6500,tiket bikin ku ken lengkeeeeet,0,0.9997995495796204,Negative
6506,dpet harga buat bintang thanks tiket,1,0.9997527003288269,Positive
6508,refund dana kembali harus nya x jam bkn hari,0,0.9998880624771118,Negative
6510,pesan bayar waktu kurang menit etiket terbit alhamdulillah moga amanah,0,0.9330044984817505,Negative
6512,aplikasi sangat bagus jalan mudah simpel,0,0.9998335838317871,Negative
6514,banyak pilih hotel mudah mesan hotel kurang murah hehehe,0,0.9999376535415649,Negative
6515,gak pake ribet banyak promonya mantul,0,0.9799641966819763,Negative
6523,mesan nya sngat mudah cepat,0,0.9877777695655823,Negative
6526,parah masa email ganti padahal mulai beaok email ditempatkerjaq ganti terus bukti bayar email mana,0,0.999921441078186,Negative
6527,moga lebih bagus lg layan,0,0.9985188841819763,Negative
6528,sekarang payment gateway nya udah banyak pilih praktis bgt love it,1,0.9997933506965637,Positive
6532,nasib aju pay laternya tuju,0,0.9998953342437744,Negative
6535,bintang dulu bos kalo bagus semua angkat jadi bintang,1,0.7815719842910767,Positive
6551,rutin pesan tiket hotel aju pay later kali kali tolak terus,0,0.9999178647994995,Negative
6552,dxdddcdd j h x uum mhmhjmhmhmhmhmhmhm kmiv ox,0,0.9998769760131836,Negative
6553,bila berangkat naik kapal air bangkauheni merak,0,0.9998769760131836,Negative
6558,risih tagih paylater nya sih bru telat hari tlpn  wa,0,0.9999134540557861,Negative
6561,bantu kok mempermudahh banget sukaa aku,0,0.99898761510849,Negative
6566,sangat puas aplikasih jga sangat mudah guna tahan yaa,0,0.9999221563339233,Negative
6580,moga langgan banyakin voucer donk,0,0.9996079802513123,Negative
6581,customer service nya bodoh bijak tiket beri solusi yg baik gak jelas,0,0.9992344379425049,Negative
6586,cepat pesan cepat respon aplikasi nya joss,1,0.999544084072113,Positive
6589,mudah bayar krn dgn mobile banking tdk hqrus kqrtu kredit tambah voucer pot harga,1,0.9996305704116821,Positive
6591,sangat bantu kala perlu info terang kena jenis pesawat jadwal berangkat harga tiket,1,0.9114736318588257,Positive
6593,andal langgan ku pergi mantap,0,0.9998489618301392,Negative
6600,mantapppp lebih banyak promo yaa,1,0.9991121888160706,Positive
6601,promo tiket pesawat nya mantul,1,0.9997828602790833,Positive
6603,ati deh guna aplikasi bener sama aja sprti peras laku mesan swab antigen klinik nya tutup sdg jn siang nya sya hrs terbang sya tdak jadi swab guna paylater tiket com tetap aja tagih tetap wajib bayar pdhl sya tdak jdi biasa kn paylater klau tdk jdi otomatis batal sndri anda jadi konfirmasi dri pihak klinik nya aneh,0,0.9998655319213867,Negative
6607,aplikasi kalah aplikasi yg lebih murah cs gampang,0,0.9999005794525146,Negative
6609,muas dana refund dana cepat kembali,0,0.9999065399169922,Negative
6612,mau beli tiket garuda bulan ko engga terus cekke kali nya engga beli,0,0.9999279975891113,Negative
6617,aplikasi yg buat hampir gila aju refund tp ganti pake voucher udh gitu vouchernya pake tiket pesawt tambah biaya mw untung malah buntung gk kyk aplikasi belah mw refund gampang aja limit paylater mula kalau disni udh pesan pake paylater ajuin refund malah limit paylater gk balikin malah suruh bayar truz refund ganti voucher bayar gk lucu,0,0.9999047517776489,Negative
6622,sangat bantu mudah rencana jalan,0,0.7821328639984131,Negative
6624,salah satu aplikasi ticketing hotel baik,1,0.999299168586731,Positive
6627,eror teruusss pay later udah potong slow respon,0,0.999933123588562,Negative
6628,customer carenya ga bantu sama sekali jawab email whats app telpon template sekali kes beri solusi,0,0.999932050704956,Negative
6634,syamsirbay komentar dana tambah psional udh dagang bidang ud bismillah yg jual sembako pakai jadi electronik lengkap bayi lama tahun managernya kelumit kisah chaina tiongkok padang sejak kecil udh dagang tsb,1,0.9995782971382141,Positive
6640,baru pertama guna tiket com nyata lebih murah traveloka banyak promonya terimakasih,1,0.9998083710670471,Positive
6643,ga pernah masalah selalu lancar,0,0.9997566342353821,Negative
6644,luar biasa cepat sekali proses beli tiket nya,1,0.9872884750366211,Positive
6653,kena prank sm aplikasi beli tiket mahal mahal pcr lalu re schedule gilir mau d pakai pcr nya kata gak bs krn voucherny hangus pas reschedule it semua konfirmasi wkwk,0,0.9999209642410278,Negative
6658,batal tiket balik uang kurang bijak,0,0.9999268054962158,Negative
6690,moga pas konser jkt tahun tiketnye gak masalah ye aing ken ngewota hikmat,1,0.9504923224449158,Positive
6700,kurang layan nya kurang muas,0,0.999933123588562,Negative
6701,aplikasi tipu pesan apartmen gateway pasteur bandung by keysha room no milik hubung tugas nya ga tukang parkir aja ga tau bodong semua refund ga saran polisi segera tutup usaha jeblosin penjara orang nya nipu masyarakat,0,0.9999350309371948,Negative
6704,sangat kecewa pesan kamar hotel aplikasi tulis sedia bayar tiba hotel kamar full minta kembali dana jwban nya belit beli,0,0.9999289512634277,Negative
6705,sangat puas baik moga depan makin beri puas limit paylater etiket aktif limit kredit indodana padahal langgan pernah telat bayar cek riwayat bayar tunggu skrg mohon aktif paylater,1,0.6672863960266113,Positive
6707,w wee wee free deere e we eewe we eeeeweeweeweeweeweweewweeweeweewe weeweeweew we dee wee wee wee dee eeweeweeweewe dee dee dee e we wee eeweeweeweeweewe eeweeweeweeweeweweewweewe w eeweeweewe wee eeweewe eeweeweewe eeweewe eeweeweeweewe we wee wee wee wee wee wee eeweewe eeweeweewe eeweewe wee wee weeewe eeweewe weeweewe w eeweeweewe eeweewe weeweewe eeweeweewe weeweewe weeweewe eeweeweewe wee eeweewe weeweewe eeweeweewe w b b jadi er diagram b ede feerp w brb wwe w wewe d,0,0.9999202489852905,Negative
6708,lebih bagus dulu sekarang jelek jelek aplikasi rugi donwoad aplikasi,0,0.9999366998672485,Negative
6712,sangat bantu mudah transaksi beli tiket thanks,1,0.999763548374176,Positive
6715,masa semua hotel tulis penuh,0,0.5924369096755981,Negative
6718,sangat bantu cari hotel vila yg jangkau kantong pake gopaylatter bayar masuk sedikit aja tambahin dong rekan hotel vila nya jd makin banyak pilih,1,0.9996991157531738,Positive
6725,aplikasi langgan semua serba cepat cs respon nya cepat banget ramah lapor ga sampe hari udh beres good pokona mahh,1,0.9990000128746033,Positive
6726,dengna nya pay leter sangat bantu d benar butuh,0,0.9994865655899048,Negative
6733,makasih dah bantu cari hotel harga jangkau,1,0.9968607425689697,Positive
6751,kalau siap buat layan streaming jangan buat atuh ancur ancuran kali nonton streaming,0,0.9998583793640137,Negative
6755,sengaja kasih bintang biar baca sangat profesional,1,0.9998383522033691,Positive
6781,layan tepat waktu yg butuh,0,0.9988665580749512,Negative
6784,gak lanjut bayar gimana hadeeehhhhh,0,0.9999282360076904,Negative
6792,m izzbbwzuajzrre dx se es so sweet so sweet so sweet oo oo  oo oo  zeb edeus xx,1,0.9997079968452454,Positive
6807,sen hotel tiket pesawat sini nyata mudah banget banyak pilih bayar kerennnn,1,0.9998214840888977,Positive
6810,senang pesan hotel sini banyak promonya,1,0.9998236298561096,Positive
6817,ga login pesan keluar uninstall,0,0.9998596906661987,Negative
6819,luar biasa kalo tambahin limit paylater nya,1,0.6297724843025208,Positive
6822,kecewa bgt sma aplikasi masak aku udh bayar kira blm bayar sampek ditlfon terus sma pihak indodana,0,0.9999226331710815,Negative
6823,aplikasi sangat rugi pihak langgan,0,0.9999167919158936,Negative
6830,makin baik bagus bonus promo,1,0.9890978336334229,Positive
6833,aplikasi kok susah bgt akses,0,0.9999033212661743,Negative
6834,aplikasi bagus perlu dada saat perlu ticket,0,0.9997696280479431,Negative
6841,mau update no handphone ganggu terus min,0,0.999923825263977,Negative
6849,luar biassa a a a,0,0.9998631477355957,Negative
6855,emang sih cepat puas dah,0,0.9999165534973145,Negative
6857,ga mau rugi please jangan beli apa sini kronologi beli tiket pesawat orang pas bayar dapat free bagasi kg saran refund beli pas aju refund mala email refund pas ceck in bandara dngn status proses refund langsung gilaa kapok anjrittt mala uangny kagak direfund,0,0.9999217987060547,Negative
6860,download ken liat film teh ocha,1,0.9977587461471558,Positive
6861,mudah simpen tingkat promosi lain,0,0.9997181296348572,Negative
6862,applikasi jadi lebih mudah mesan tiket,1,0.9990378618240356,Positive
6863,cepat tanggap effective evisien good job terus jaga nyaman customer,1,0.9998478889465332,Positive
6881,sangat bantu simple harga yg murah,1,0.9995386600494385,Positive
6887,mudah bgt transaksi bnyk bgt promonya pokok recomended bgy,1,0.9997883439064026,Positive
6893,gue download ni apk gr mau nonton jurnalrisa wkwk,0,0.9998756647109985,Negative
6894,jelek sen ga bayar alhasil keluar duit lebih banyak tiket naik terus hilang free bagage ga bakal lah pake aplikasi layan paling buruk,0,0.9999306201934814,Negative
6906,alhamdulillah luar biasa baru daftar udah dapet promo disc tiket pesawat,1,0.9998557567596436,Positive
6911,aplikasi bagus ui nya mudah guna layan baik kalau aju refund layan ramah cs nya,0,0.99954754114151,Negative
6914,aplikasi yg bagus moga lebih banyak promo bagus lebih murah dri tetangga,1,0.9990150928497314,Positive
6915,kecewa banget beli tiket live streaming aplikasi bug padahal internet lancar banget kesal,0,0.9999139308929443,Negative
6916,maju terus sukses tp sayang knp sy td bs masuk halaman isi data form paylatter mohon tunjuk,0,0.9869308471679688,Negative
6921,mesan tiket pesawat otomatis serta bagasi gratis tumpang cari lalai tumpang lupa tambah bagasi kena biaya tambah,0,0.9999228715896606,Negative
6922,sangat kecewa pesan hotel sesuai deskripsi foto yg pesan,0,0.9999260902404785,Negative
6929,request donk adain beli tiket bioskop cgv lah minimal biar lebih seruuu,1,0.9997095465660095,Positive
6930,aplikasi keren cs nya ramah baik cepatt,1,0.9997618794441223,Positive
6938,good g perlu kartu kredit bs pesan,1,0.9993056058883667,Positive
6939,kecewa dgn pt kai krn fasilitas antigen stasiun berangkat,0,0.9999139308929443,Negative
6942,check dulu kendala ko abis tekan pesan tiket loadingnya lama,0,0.9999277591705322,Negative
